src,dst,wgh
EB,XV,830.0
XV,EB,830.0
FJ,HV,458.0
HV,FJ,458.0
HW,XA,918.0
XA,HW,918.0
RB,XQ,57.0
XQ,RB,57.0
PB,QI,180.0
QI,PB,180.0
TJ,ZP,987.0
ZP,TJ,987.0
LI,SX,52.0
SX,LI,52.0
CN,QX,706.0
QX,CN,706.0
RD,ZK,16.0
ZK,RD,16.0
HP,VM,285.0
VM,HP,285.0
NF,OT,349.0
OT,NF,349.0
DW,YB,749.0
YB,DW,749.0
FZ,MU,101.0
MU,FZ,101.0
CK,FL,382.0
FL,CK,382.0
DZ,FM,719.0
FM,DZ,719.0
GC,XF,155.0
XF,GC,155.0
HM,KA,587.0
KA,HM,587.0
LU,TH,315.0
TH,LU,315.0
NJ,TI,861.0
TI,NJ,861.0
AG,IB,530.0
IB,AG,530.0
NH,QN,909.0
QN,NH,909.0
CJ,ZU,556.0
ZU,CJ,556.0
CD,DX,645.0
DX,CD,645.0
FV,VR,312.0
VR,FV,312.0
HY,KK,601.0
KK,HY,601.0
NA,OZ,746.0
OZ,NA,746.0
RQ,SX,491.0
SX,RQ,491.0
CF,FR,258.0
FR,CF,258.0
FX,XL,789.0
XL,FX,789.0
IA,ME,791.0
ME,IA,791.0
AU,KF,843.0
KF,AU,843.0
IE,QT,5.0
QT,IE,5.0
LR,VH,16.0
VH,LR,16.0
NZ,XG,632.0
XG,NZ,632.0
EL,TI,848.0
TI,EL,848.0
ZM,ZV,873.0
ZV,ZM,873.0
AN,IR,797.0
IR,AN,797.0
GI,PE,148.0
PE,GI,148.0
VR,ZP,248.0
ZP,VR,248.0
XG,ZQ,98.0
ZQ,XG,98.0
HV,MK,987.0
MK,HV,987.0
IK,YG,424.0
YG,IK,424.0
IF,LA,306.0
LA,IF,306.0
GK,QY,298.0
QY,GK,298.0
MF,XL,173.0
XL,MF,173.0
PP,RO,787.0
RO,PP,787.0
BC,TM,387.0
TM,BC,387.0
CM,GH,76.0
GH,CM,76.0
VK,YB,112.0
YB,VK,112.0
BG,YB,834.0
YB,BG,834.0
RZ,VH,283.0
VH,RZ,283.0
CO,IB,921.0
IB,CO,921.0
IL,RJ,64.0
RJ,IL,64.0
VM,ZV,807.0
ZV,VM,807.0
LY,VX,588.0
VX,LY,588.0
AV,RY,471.0
RY,AV,471.0
IF,YM,959.0
YM,IF,959.0
LX,NG,766.0
NG,LX,766.0
NV,RT,280.0
RT,NV,280.0
AX,TS,785.0
TS,AX,785.0
GP,PU,739.0
PU,GP,739.0
UA,VS,177.0
VS,UA,177.0
IX,RT,62.0
RT,IX,62.0
VF,YH,880.0
YH,VF,880.0
EP,IM,913.0
IM,EP,913.0
MK,WH,978.0
WH,MK,978.0
KK,OZ,165.0
OZ,KK,165.0
M,YG,487.0
YG,M,487.0
AW,LB,663.0
LB,AW,663.0
QF,VM,213.0
VM,QF,213.0
IZ,TN,676.0
TN,IZ,676.0
G,CJ,944.0
CJ,G,944.0
MM,YB,801.0
YB,MM,801.0
SE,UD,146.0
UD,SE,146.0
E,O,728.0
O,E,728.0
CY,UD,524.0
UD,CY,524.0
FG,WC,140.0
WC,FG,140.0
FB,IW,205.0
IW,FB,205.0
IO,NK,739.0
NK,IO,739.0
KD,NL,669.0
NL,KD,669.0
GT,TI,198.0
TI,GT,198.0
ML,PK,723.0
PK,ML,723.0
F,WS,69.0
WS,F,69.0
BI,LL,228.0
LL,BI,228.0
I,ED,909.0
ED,I,909.0
SG,VX,280.0
VX,SG,280.0
CV,IR,481.0
IR,CV,481.0
UO,XW,255.0
XW,UO,255.0
EV,PZ,362.0
PZ,EV,362.0
IS,RZ,638.0
RZ,IS,638.0
ON,YM,198.0
YM,ON,198.0
BK,NF,324.0
NF,BK,324.0
IU,TT,619.0
TT,IU,619.0
BE,UI,62.0
UI,BE,62.0
UH,WI,548.0
WI,UH,548.0
EW,JC,724.0
JC,EW,724.0
BH,BT,370.0
BT,BH,370.0
MZ,RO,984.0
RO,MZ,984.0
QM,WC,486.0
WC,QM,486.0
SB,WD,14.0
WD,SB,14.0
DJ,KV,209.0
KV,DJ,209.0
JG,UD,791.0
UD,JG,791.0
MT,YR,729.0
YR,MT,729.0
OI,YS,686.0
YS,OI,686.0
BF,NL,357.0
NL,BF,357.0
HA,TY,434.0
TY,HA,434.0
U,RZ,245.0
RZ,U,245.0
P,ET,184.0
ET,P,184.0
BS,WM,599.0
WM,BS,599.0
UC,WO,944.0
WO,UC,944.0
DC,JH,72.0
JH,DC,72.0
KM,PV,169.0
PV,KM,169.0
QH,WI,247.0
WI,QH,247.0
SP,YH,204.0
YH,SP,204.0
FE,SJ,578.0
SJ,FE,578.0
DE,LB,289.0
LB,DE,289.0
JB,UJ,495.0
UJ,JB,495.0
HM,UI,122.0
UI,HM,122.0
DT,WX,31.0
WX,DT,31.0
FI,WY,397.0
WY,FI,397.0
BT,PP,943.0
PP,BT,943.0
AA,ZM,732.0
ZM,AA,732.0
OV,SF,206.0
SF,OV,206.0
K,EZ,611.0
EZ,K,611.0
DS,OG,842.0
OG,DS,842.0
QT,WS,507.0
WS,QT,507.0
SI,WT,202.0
WT,SI,202.0
NG,SE,601.0
SE,NG,601.0
UQ,YS,868.0
YS,UQ,868.0
DV,YR,1.0
YR,DV,1.0
DQ,LL,830.0
LL,DQ,830.0
X,OA,751.0
OA,X,751.0
OX,TZ,334.0
TZ,OX,334.0
BM,OB,168.0
OB,BM,168.0
HH,UO,439.0
UO,HH,439.0
HC,HI,412.0
HI,HC,412.0
LE,WO,145.0
WO,LE,145.0
Z,PU,172.0
PU,Z,172.0
BJ,CP,170.0
CP,BJ,170.0
FR,LW,840.0
LW,FR,840.0
JM,LB,151.0
LB,JM,151.0
BY,OL,398.0
OL,BY,398.0
DQ,YX,654.0
YX,DQ,654.0
FT,NQ,659.0
NQ,FT,659.0
ND,UE,56.0
UE,ND,56.0
CA,QF,320.0
QF,CA,320.0
BV,CZ,751.0
CZ,BV,751.0
HX,ZN,174.0
ZN,HX,174.0
JK,WT,522.0
WT,JK,522.0
LS,YS,288.0
YS,LS,288.0
BZ,HO,317.0
HO,BZ,317.0
UX,ZI,466.0
ZI,UX,466.0
BX,ET,779.0
ET,BX,779.0
FR,ZI,220.0
ZI,FR,220.0
HU,OB,553.0
OB,HU,553.0
LH,SP,971.0
SP,LH,971.0
JH,LH,768.0
LH,JH,768.0
NP,UO,552.0
UO,NP,552.0
EB,QQ,679.0
QQ,EB,679.0
AM,JH,716.0
JH,AM,716.0
SR,ZD,465.0
ZD,SR,465.0
CB,JI,744.0
JI,CB,744.0
HW,PV,640.0
PV,HW,640.0
LL,XE,262.0
XE,LL,262.0
GD,ZS,200.0
ZS,GD,200.0
ED,SK,309.0
SK,ED,309.0
GG,HD,686.0
HD,GG,686.0
HQ,WY,795.0
WY,HQ,795.0
LI,LS,33.0
LS,LI,33.0
NQ,NR,250.0
NR,NQ,250.0
AK,UZ,447.0
UZ,AK,447.0
CN,JS,202.0
JS,CN,202.0
CS,WY,203.0
WY,CS,203.0
GA,OG,933.0
OG,GA,933.0
JX,QG,629.0
QG,JX,629.0
NK,UU,739.0
UU,NK,739.0
PS,WT,553.0
WT,PS,553.0
AH,JN,125.0
JN,AH,125.0
AM,WT,997.0
WT,AM,997.0
GC,QA,160.0
QA,GC,160.0
LU,MC,600.0
MC,LU,600.0
LZ,ZI,41.0
ZI,LZ,41.0
NM,WO,993.0
WO,NM,993.0
GG,UP,988.0
UP,GG,988.0
GB,HJ,823.0
HJ,GB,823.0
YZ,ZD,946.0
ZD,YZ,946.0
LW,NW,233.0
NW,LW,233.0
AA,HZ,490.0
HZ,AA,490.0
RR,UJ,927.0
UJ,RR,927.0
FV,OM,466.0
OM,FV,466.0
TG,UK,289.0
UK,TG,289.0
CC,RB,856.0
RB,CC,856.0
EF,FU,162.0
FU,EF,162.0
NX,OH,300.0
OH,NX,300.0
AR,VP,885.0
VP,AR,885.0
TS,UU,23.0
UU,TS,23.0
XF,ZI,588.0
ZI,XF,588.0
B,MX,773.0
MX,B,773.0
YU,ZJ,988.0
ZJ,YU,988.0
KC,OB,911.0
OB,KC,911.0
PZ,XJ,330.0
XJ,PZ,330.0
RO,XK,456.0
XK,RO,456.0
NZ,QB,199.0
QB,NZ,199.0
E,XI,218.0
XI,E,218.0
GL,TL,96.0
TL,GL,96.0
GJ,QQ,179.0
QQ,GJ,179.0
IR,SP,444.0
SP,IR,444.0
D,OR,449.0
OR,D,449.0
EY,VE,368.0
VE,EY,368.0
GN,VF,927.0
VF,GN,927.0
KA,ZT,67.0
ZT,KA,67.0
MD,OM,575.0
OM,MD,575.0
NS,ON,841.0
ON,NS,841.0
OL,QL,897.0
QL,OL,897.0
A,DF,121.0
DF,A,121.0
CP,KO,962.0
KO,CP,962.0
CU,XU,166.0
XU,CU,166.0
RY,UZ,995.0
UZ,RY,995.0
AZ,BW,930.0
BW,AZ,930.0
OF,XO,816.0
XO,OF,816.0
PU,XP,161.0
XP,PU,161.0
CR,MI,743.0
MI,CR,743.0
EZ,OH,433.0
OH,EZ,433.0
IM,SV,877.0
SV,IM,877.0
OE,OX,311.0
OX,OE,311.0
BG,QW,533.0
QW,BG,533.0
OH,ZI,468.0
ZI,OH,468.0
CL,TL,476.0
TL,CL,476.0
ET,VK,853.0
VK,ET,853.0
HB,XJ,458.0
XJ,HB,458.0
QG,XZ,597.0
XZ,QG,597.0
BA,XZ,742.0
XZ,BA,742.0
OG,QR,765.0
QR,OG,765.0
AV,KT,571.0
KT,AV,571.0
UB,XE,72.0
XE,UB,72.0
GQ,RG,573.0
RG,GQ,573.0
KN,TG,765.0
TG,KN,765.0
AZ,PI,61.0
PI,AZ,61.0
OA,XU,321.0
XU,OA,321.0
QI,ZT,226.0
ZT,QI,226.0
CX,TV,101.0
TV,CX,101.0
DF,OM,890.0
OM,DF,890.0
IX,KO,723.0
KO,IX,723.0
MK,PC,776.0
PC,MK,776.0
H,DV,591.0
DV,H,591.0
AW,DW,714.0
DW,AW,714.0
M,RB,786.0
RB,M,786.0
WC,XP,646.0
XP,WC,646.0
GW,XP,530.0
XP,GW,530.0
FH,XO,291.0
XO,FH,291.0
GR,KJ,948.0
KJ,GR,948.0
CY,MY,658.0
MY,CY,658.0
BI,EG,510.0
EG,BI,510.0
QD,ZZ,41.0
ZZ,QD,41.0
DA,OS,315.0
OS,DA,315.0
IS,KU,433.0
KU,IS,433.0
IX,YA,304.0
YA,IX,304.0
IV,VF,897.0
VF,IV,897.0
H,RH,676.0
RH,H,676.0
QV,TG,986.0
TG,QV,986.0
C,EB,941.0
EB,C,941.0
FC,XU,640.0
XU,FC,640.0
HF,MN,828.0
MN,HF,828.0
IU,MO,110.0
MO,IU,110.0
KU,TW,692.0
TW,KU,692.0
BE,ND,142.0
ND,BE,142.0
DM,PC,856.0
PC,DM,856.0
FB,PD,299.0
PD,FB,299.0
JH,VP,317.0
VP,JH,317.0
KW,VQ,280.0
VQ,KW,280.0
QO,RS,890.0
RS,QO,890.0
HD,YF,631.0
YF,HD,631.0
DJ,DQ,17.0
DQ,DJ,17.0
GY,KZ,661.0
KZ,GY,661.0
MT,RM,812.0
RM,MT,812.0
QQ,TM,684.0
TM,QQ,684.0
Q,GF,964.0
GF,Q,964.0
DN,IF,452.0
IF,DN,452.0
WL,ZZ,297.0
ZZ,WL,297.0
HA,MT,343.0
MT,HA,343.0
HF,ZZ,741.0
ZZ,HF,741.0
JA,UB,287.0
UB,JA,287.0
BU,SC,813.0
SC,BU,813.0
QS,VG,200.0
VG,QS,200.0
HP,YP,961.0
YP,HP,961.0
FP,RH,693.0
RH,FP,693.0
BR,GQ,570.0
GQ,BR,570.0
BW,TW,27.0
TW,BW,27.0
DZ,IP,519.0
IP,DZ,519.0
UP,YK,450.0
YK,UP,450.0
HM,ND,705.0
ND,HM,705.0
NJ,WL,29.0
WL,NJ,29.0
LJ,PD,196.0
PD,LJ,196.0
MO,RS,710.0
RS,MO,710.0
AG,LE,409.0
LE,AG,409.0
L,GL,373.0
GL,L,373.0
RE,VQ,940.0
VQ,RE,940.0
BT,IK,86.0
IK,BT,86.0
NL,YF,326.0
YF,NL,326.0
AA,SH,648.0
SH,AA,648.0
DS,HB,130.0
HB,DS,130.0
NA,SC,80.0
SC,NA,80.0
LF,YA,191.0
YA,LF,191.0
DZ,WB,442.0
WB,DZ,442.0
HH,NJ,352.0
NJ,HH,352.0
JP,PI,525.0
PI,JP,525.0
AB,LK,526.0
LK,AB,526.0
NG,YL,536.0
YL,NG,536.0
FQ,ZA,3.0
ZA,FQ,3.0
FT,GL,364.0
GL,FT,364.0
JI,NU,359.0
NU,JI,359.0
LQ,PT,349.0
PT,LQ,349.0
LO,MY,147.0
MY,LO,147.0
X,UH,297.0
UH,X,297.0
RL,WG,279.0
WG,RL,279.0
SY,TM,196.0
TM,SY,196.0
EC,SC,801.0
SC,EC,801.0
EG,WR,581.0
WR,EG,581.0
EB,JL,84.0
JL,EB,84.0
HO,NZ,450.0
NZ,HO,450.0
FO,GR,96.0
GR,FO,96.0
LL,PZ,533.0
PZ,LL,533.0
TO,YL,455.0
YL,TO,455.0
EI,YL,560.0
YL,EI,560.0
GD,SN,110.0
SN,GD,110.0
AK,NU,738.0
NU,AK,738.0
AF,AO,100.0
AO,AF,100.0
GF,UH,17.0
UH,GF,17.0
NK,NP,19.0
NP,NK,19.0
AE,UX,502.0
UX,AE,502.0
EU,YV,944.0
YV,EU,944.0
GE,LQ,455.0
LQ,GE,455.0
IC,QD,37.0
QD,IC,37.0
LZ,SD,585.0
SD,LZ,585.0
PM,WR,556.0
WR,PM,556.0
NM,PJ,811.0
PJ,NM,811.0
EJ,SS,95.0
SS,EJ,95.0
TJ,YR,406.0
YR,TJ,406.0
CJ,LK,211.0
LK,CJ,211.0
IG,US,355.0
US,IG,355.0
GG,NK,497.0
NK,GG,497.0
CN,PZ,599.0
PZ,CN,599.0
PO,YL,104.0
YL,PO,104.0
KD,QO,525.0
QO,KD,525.0
II,WM,508.0
WM,II,508.0
NY,PT,827.0
PT,NY,827.0
CC,JW,368.0
JW,CC,368.0
TV,ZB,868.0
ZB,TV,868.0
EK,LV,890.0
LV,EK,890.0
KF,SI,353.0
SI,KF,353.0
LU,SJ,182.0
SJ,LU,182.0
MN,UH,833.0
UH,MN,833.0
OC,UI,988.0
UI,OC,988.0
CU,DD,472.0
DD,CU,472.0
CZ,QJ,451.0
QJ,CZ,451.0
RP,YW,134.0
YW,RP,134.0
GH,HR,214.0
HR,GH,214.0
EM,NP,159.0
NP,EM,159.0
G,SY,225.0
SY,G,225.0
AO,CY,951.0
CY,AO,951.0
MG,ST,612.0
ST,MG,612.0
I,US,25.0
US,I,25.0
NT,PZ,725.0
PZ,NT,725.0
TQ,ZH,277.0
ZH,TQ,277.0
EY,NZ,755.0
NZ,EY,755.0
BF,QO,61.0
QO,BF,61.0
CP,DJ,879.0
DJ,CP,879.0
CU,QP,16.0
QP,CU,16.0
IP,XC,469.0
XC,IP,469.0
IK,JW,571.0
JW,IK,571.0
KS,LV,580.0
LV,KS,580.0
PU,QK,7.0
QK,PU,7.0
UC,ZR,307.0
ZR,UC,307.0
SC,SJ,433.0
SJ,SC,433.0
ER,ML,305.0
ML,ER,305.0
XX,YW,460.0
YW,XX,460.0
KM,SY,992.0
SY,KM,992.0
IR,YW,89.0
YW,IR,89.0
RW,ZM,20.0
ZM,RW,20.0
HB,QE,241.0
QE,HB,241.0
KQ,XN,802.0
XN,KQ,802.0
VR,YR,959.0
YR,VR,959.0
QG,QU,545.0
QU,QG,545.0
BA,QU,142.0
QU,BA,142.0
DD,FN,950.0
FN,DD,950.0
IF,KC,483.0
KC,IF,483.0
JD,ZG,249.0
ZG,JD,249.0
KS,ZH,665.0
ZH,KS,665.0
P,VI,75.0
VI,P,75.0
OA,QP,110.0
QP,OA,110.0
AX,FI,831.0
FI,AX,831.0
GX,ZB,566.0
ZB,GX,566.0
KH,TE,776.0
TE,KH,776.0
MP,VD,122.0
VD,MP,122.0
OX,XC,489.0
XC,OX,489.0
M,JW,124.0
JW,M,124.0
R,XC,683.0
XC,R,683.0
BO,SY,154.0
SY,BO,154.0
DD,SZ,633.0
SZ,DD,633.0
CY,FT,460.0
FT,CY,460.0
VW,XN,406.0
XN,VW,406.0
YE,ZM,379.0
ZM,YE,379.0
IY,ZM,792.0
ZM,IY,792.0
K,VO,650.0
VO,K,650.0
MQ,OG,105.0
OG,MQ,105.0
OO,ST,785.0
ST,OO,785.0
QD,SU,918.0
SU,QD,918.0
FA,OV,408.0
OV,FA,408.0
DA,HN,729.0
HN,DA,729.0
OS,XI,141.0
XI,OS,141.0
DK,GD,399.0
GD,DK,399.0
FC,QP,388.0
QP,FC,388.0
KU,MR,636.0
MR,KU,636.0
KZ,ZX,849.0
ZX,KZ,849.0
W,VY,378.0
VY,W,378.0
NC,OQ,806.0
OQ,NC,806.0
QP,TE,396.0
TE,QP,396.0
SE,TF,984.0
TF,SE,984.0
DM,HX,708.0
HX,DM,708.0
DR,VD,287.0
VD,DR,287.0
JH,OK,200.0
OK,JH,200.0
NE,QK,339.0
QK,NE,339.0
BI,KN,271.0
KN,BI,271.0
CG,ZR,265.0
ZR,CG,265.0
CB,ML,728.0
ML,CB,728.0
FO,QZ,39.0
QZ,FO,39.0
HD,RA,5.0
RA,HD,5.0
UO,WY,547.0
WY,UO,547.0
JL,SZ,775.0
SZ,JL,775.0
MY,XN,103.0
XN,MY,103.0
QV,ZN,22.0
ZN,QV,22.0
FS,VO,296.0
VO,FS,296.0
LI,OV,893.0
OV,LI,893.0
BU,KX,982.0
KX,BU,982.0
SS,VJ,277.0
VJ,SS,277.0
DH,ID,351.0
ID,DH,351.0
HP,RK,140.0
RK,HP,140.0
OZ,XY,851.0
XY,OZ,851.0
O,KS,360.0
KS,O,360.0
DW,TZ,287.0
TZ,DW,287.0
FJ,RF,88.0
RF,FJ,88.0
SU,XD,557.0
XD,SU,557.0
HR,TE,540.0
TE,HR,540.0
NM,ZR,405.0
ZR,NM,405.0
PB,ZS,391.0
ZS,PB,391.0
DY,VT,683.0
VT,DY,683.0
FI,IO,858.0
IO,FI,858.0
AF,YI,437.0
YI,AF,437.0
AA,LC,282.0
LC,AA,282.0
QY,VO,405.0
VO,QY,405.0
DV,KH,793.0
KH,DV,793.0
EA,XN,994.0
XN,EA,994.0
JS,TP,4.0
TP,JS,4.0
HS,MH,590.0
MH,HS,590.0
FZ,WE,481.0
WE,FZ,481.0
DZ,OW,373.0
OW,DZ,373.0
HM,TK,650.0
TK,HM,650.0
JU,VJ,58.0
VJ,JU,58.0
AB,EF,527.0
EF,AB,527.0
CE,VY,465.0
VY,CE,465.0
DO,IT,616.0
IT,DO,616.0
AA,YO,287.0
YO,AA,287.0
DQ,KN,33.0
KN,DQ,33.0
HY,TU,422.0
TU,HY,422.0
FY,MM,703.0
MM,FY,703.0
JN,TV,237.0
TV,JN,237.0
X,NC,23.0
NC,X,23.0
EF,WJ,416.0
WJ,EF,416.0
HX,LD,472.0
LD,HX,472.0
NS,RQ,509.0
RQ,NS,509.0
AP,GJ,813.0
GJ,AP,813.0
AU,TP,46.0
TP,AU,46.0
FR,KY,784.0
KY,FR,784.0
JZ,UF,332.0
UF,JZ,332.0
AE,AG,387.0
AG,AE,387.0
RH,XY,699.0
XY,RH,699.0
TP,ZX,805.0
ZX,TP,805.0
VE,ZY,753.0
ZY,VE,753.0
KB,VZ,476.0
VZ,KB,476.0
LO,TF,68.0
TF,LO,68.0
AL,PG,341.0
PG,AL,341.0
EI,RG,379.0
RG,EI,379.0
NN,RW,572.0
RW,NN,572.0
PV,TV,568.0
TV,PV,568.0
CS,IO,773.0
IO,CS,773.0
TI,YJ,859.0
YJ,TI,859.0
IN,PB,149.0
PB,IN,149.0
MA,TP,258.0
TP,MA,258.0
NP,TQ,165.0
TQ,NP,165.0
KP,YD,243.0
YD,KP,243.0
ME,YE,980.0
YE,ME,980.0
AW,GZ,760.0
GZ,AW,760.0
CO,RL,479.0
RL,CO,479.0
XP,XY,529.0
XY,XP,529.0
OB,UA,555.0
UA,OB,555.0
EN,QC,367.0
QC,EN,367.0
GT,PG,187.0
PG,GT,187.0
MQ,YO,938.0
YO,MQ,938.0
AS,PW,199.0
PW,AS,199.0
OD,VU,675.0
VU,OD,675.0
DA,RV,320.0
RV,DA,320.0
KK,YJ,815.0
YJ,KK,815.0
H,UK,11.0
UK,H,11.0
MN,NC,346.0
NC,MN,346.0
CZ,JE,103.0
JE,CZ,103.0
RP,RR,53.0
RR,RP,53.0
G,LT,701.0
LT,G,701.0
E,IY,296.0
IY,E,296.0
CT,QH,518.0
QH,CT,518.0
QE,WF,790.0
WF,QE,790.0
DB,KY,250.0
KY,DB,250.0
IO,WU,942.0
WU,IO,942.0
KD,WV,547.0
WV,KD,547.0
ML,YU,24.0
YU,ML,24.0
BI,UV,129.0
UV,BI,129.0
CV,SB,199.0
SB,CV,199.0
CQ,EV,676.0
EV,CQ,676.0
FD,UA,810.0
UA,FD,810.0
IQ,YO,986.0
YO,IQ,986.0
MI,NI,943.0
NI,MI,943.0
BF,JJ,663.0
JJ,BF,663.0
SD,TV,231.0
TV,SD,231.0
GH,NY,618.0
NY,GH,618.0
IP,PX,902.0
PX,IP,902.0
B,LZ,9.0
LZ,B,9.0
E,WK,157.0
WK,E,157.0
SH,YK,697.0
YK,SH,697.0
GZ,HF,773.0
HF,GZ,773.0
IJ,XA,214.0
XA,IJ,214.0
BD,VB,251.0
VB,BD,251.0
DG,JU,3.0
JU,DG,3.0
BG,CM,675.0
CM,BG,675.0
HB,IZ,226.0
IZ,HB,226.0
XR,YU,607.0
YU,XR,607.0
MO,UV,616.0
UV,MO,616.0
KO,NN,732.0
NN,KO,732.0
QL,WV,108.0
WV,QL,108.0
K,AX,656.0
AX,K,656.0
OY,YO,309.0
YO,OY,309.0
CX,FL,25.0
FL,CX,25.0
BC,LJ,123.0
LJ,BC,123.0
FK,UQ,312.0
UQ,FK,312.0
FF,HK,628.0
HK,FF,628.0
QN,YP,755.0
YP,QN,755.0
BR,XF,116.0
XF,BR,116.0
OX,PX,201.0
PX,OX,201.0
BM,JZ,165.0
JZ,BM,165.0
R,PX,716.0
PX,R,716.0
DG,XG,45.0
XG,DG,45.0
TZ,UM,46.0
UM,TZ,46.0
DE,UL,395.0
UL,DE,395.0
QG,XB,380.0
XB,QG,380.0
MR,PS,405.0
PS,MR,405.0
FL,NT,354.0
NT,FL,354.0
HJ,SG,429.0
SG,HJ,429.0
IY,SH,108.0
SH,IY,108.0
LG,UG,45.0
UG,LG,45.0
F,BD,577.0
BD,F,577.0
DS,XQ,617.0
XQ,DS,617.0
OT,YU,18.0
YU,OT,18.0
FF,UW,898.0
UW,FF,898.0
HN,WV,659.0
WV,HN,659.0
IX,JQ,978.0
JQ,IX,978.0
JQ,LO,579.0
LO,JQ,579.0
KV,OD,41.0
OD,KV,41.0
X,XK,480.0
XK,X,480.0
OS,QD,430.0
QD,OS,430.0
DU,ZK,364.0
ZK,DU,364.0
BP,EW,321.0
EW,BP,321.0
W,OT,221.0
OT,W,221.0
BJ,LZ,856.0
LZ,BJ,856.0
FR,VG,649.0
VG,FR,649.0
HG,VH,975.0
VH,HG,975.0
JM,UL,521.0
UL,JM,521.0
Y,QN,653.0
QN,Y,653.0
CB,FG,867.0
FG,CB,867.0
FT,XA,513.0
XA,FT,513.0
HD,JV,562.0
JV,HD,562.0
LL,TC,567.0
TC,LL,567.0
S,XQ,590.0
XQ,S,590.0
V,FB,242.0
FB,V,242.0
DK,MK,162.0
MK,DK,162.0
ST,WV,808.0
WV,ST,808.0
WQ,YV,97.0
YV,WQ,97.0
LN,UW,855.0
UW,LN,855.0
BZ,QY,475.0
QY,BZ,475.0
BU,DS,356.0
DS,BU,356.0
FM,VM,458.0
VM,FM,458.0
BX,OD,219.0
OD,BX,219.0
HP,KF,901.0
KF,HP,901.0
O,DN,947.0
DN,O,947.0
DW,MU,101.0
MU,DW,101.0
BW,FM,484.0
FM,BW,484.0
SM,VH,273.0
VH,SM,273.0
CB,SS,907.0
SS,CB,907.0
FJ,KA,658.0
KA,FJ,658.0
HR,LZ,386.0
LZ,HR,386.0
BQ,MP,215.0
MP,BQ,215.0
JT,VB,575.0
VB,JT,575.0
AA,DX,314.0
DX,AA,314.0
NQ,XB,933.0
XB,NQ,933.0
BS,OJ,448.0
OJ,BS,448.0
WV,XR,384.0
XR,WV,384.0
EA,QI,730.0
QI,EA,730.0
JX,ZQ,178.0
ZQ,JX,178.0
PN,SX,793.0
SX,PN,793.0
AC,FR,188.0
FR,AC,188.0
TA,XL,788.0
XL,TA,788.0
WX,ZL,708.0
ZL,WX,708.0
FX,ME,965.0
ME,FX,965.0
JU,OE,215.0
OE,JU,215.0
NJ,VN,598.0
VN,NJ,598.0
AG,KG,739.0
KG,AG,739.0
NH,SS,162.0
SS,NH,162.0
CE,OT,743.0
OT,CE,743.0
JO,VH,885.0
VH,JO,885.0
AA,RJ,713.0
RJ,AA,713.0
CI,TI,346.0
TI,CI,346.0
VB,XW,811.0
XW,VB,811.0
ID,ZV,676.0
ZV,ID,676.0
JN,MQ,702.0
MQ,JN,702.0
EF,PE,645.0
PE,EF,645.0
AQ,HV,478.0
HV,AQ,478.0
RQ,VC,208.0
VC,RQ,208.0
KA,VR,804.0
VR,KA,804.0
IA,OJ,297.0
OJ,IA,297.0
NX,XR,203.0
XR,NX,203.0
CU,TS,191.0
TS,CU,191.0
AU,MK,59.0
MK,AU,59.0
PK,UX,627.0
UX,PK,627.0
B,WH,910.0
WH,B,910.0
AJ,GH,696.0
GH,AJ,696.0
RJ,TO,392.0
TO,RJ,392.0
AO,TN,771.0
TN,AO,771.0
EG,IH,500.0
IH,EG,500.0
HT,MV,228.0
MV,HT,228.0
MJ,QT,353.0
QT,MJ,353.0
AN,KW,384.0
KW,AN,384.0
AL,IB,579.0
IB,AL,579.0
MD,XW,111.0
XW,MD,111.0
A,MP,862.0
MP,A,862.0
CP,TY,532.0
TY,CP,532.0
ES,IR,831.0
IR,ES,831.0
DX,DY,637.0
DY,DX,637.0
AZ,LG,101.0
LG,AZ,101.0
MA,MK,961.0
MK,MA,961.0
RX,VS,472.0
VS,RX,472.0
CR,VS,293.0
VS,CR,293.0
CM,IM,270.0
IM,CM,270.0
EZ,XR,485.0
XR,EZ,485.0
IH,OZ,368.0
OZ,IH,368.0
OE,YH,735.0
YH,OE,735.0
ME,QZ,639.0
QZ,ME,639.0
IL,TO,298.0
TO,IL,298.0
KJ,YB,542.0
YB,KJ,542.0
LY,YC,34.0
YC,LY,34.0
AV,UD,273.0
UD,AV,273.0
AY,BO,280.0
BO,AY,280.0
EN,IX,285.0
IX,EN,285.0
EQ,TI,150.0
TI,EQ,150.0
GT,IB,856.0
IB,GT,856.0
N,GC,212.0
GC,N,212.0
IX,TY,800.0
TY,IX,800.0
KK,RE,331.0
RE,KK,331.0
H,NF,336.0
NF,H,336.0
QF,XR,223.0
XR,QF,223.0
GM,GN,457.0
GN,GM,457.0
IZ,VS,138.0
VS,IZ,138.0
G,EO,688.0
EO,G,688.0
SE,WI,275.0
WI,SE,275.0
CT,JC,179.0
JC,CT,179.0
AT,BU,437.0
BU,AT,437.0
J,OZ,785.0
OZ,J,785.0
ML,RP,116.0
RP,ML,116.0
BI,NQ,483.0
NQ,BI,483.0
N,TO,259.0
TO,N,259.0
PY,WD,139.0
WD,PY,139.0
BL,YB,298.0
YB,BL,298.0
CV,KW,162.0
KW,CV,162.0
IQ,RJ,823.0
RJ,IQ,823.0
BF,CE,713.0
CE,BF,713.0
BK,PK,280.0
PK,BK,280.0
EX,TY,865.0
TY,EX,865.0
GH,GT,563.0
GT,GH,563.0
